files/en-us/glossary/block/scripting/index.md	glossary	glossary/block/scripting
files/en-us/glossary/block_cipher_mode_of_operation/index.md	glossary	glossary/block_cipher_mode_of_operation
files/en-us/glossary/boolean/aria/index.md	glossary	glossary/boolean/aria
files/en-us/glossary/boolean/html/index.md	glossary	glossary/boolean/html
files/en-us/glossary/boolean/index.md	glossary	glossary/boolean
files/en-us/glossary/boolean/javascript/index.md	glossary	glossary/boolean/javascript
files/en-us/glossary/bounding_box/index.md	glossary	glossary/bounding_box
files/en-us/glossary/breadcrumb/index.md	glossary	glossary/breadcrumb
files/en-us/glossary/brotli_compression/index.md	glossary	glossary/brotli_compression
files/en-us/glossary/browser/index.md	glossary	glossary/browser
files/en-us/glossary/browsing_context/index.md	glossary	glossary/browsing_context
files/en-us/glossary/buffer/index.md	glossary	glossary/buffer
files/en-us/glossary/bun/index.md	glossary	glossary/bun
files/en-us/glossary/cache/index.md	glossary	glossary/cache
files/en-us/glossary/cacheable/index.md	glossary	glossary/cacheable
files/en-us/glossary/caldav/index.md	glossary	glossary/caldav
files/en-us/glossary/call_stack/index.md	glossary	glossary/call_stack
files/en-us/glossary/callback_function/index.md	glossary	glossary/callback_function
files/en-us/glossary/camel_case/index.md	glossary	glossary/camel_case
files/en-us/glossary/canonical_order/index.md	glossary	glossary/canonical_order
files/en-us/glossary/canvas/index.md	glossary	glossary/canvas
files/en-us/glossary/card_sorting/index.md	glossary	glossary/card_sorting
files/en-us/glossary/carddav/index.md	glossary	glossary/carddav
files/en-us/glossary/caret/index.md	glossary	glossary/caret
files/en-us/glossary/cdn/index.md	glossary	glossary/cdn
files/en-us/glossary/certificate_authority/index.md	glossary	glossary/certificate_authority
files/en-us/glossary/certified/index.md	glossary	glossary/certified
files/en-us/glossary/challenge/index.md	glossary	glossary/challenge
files/en-us/glossary/character/index.md	glossary	glossary/character
files/en-us/glossary/character_encoding/index.md	glossary	glossary/character_encoding
files/en-us/glossary/character_reference/index.md	glossary	glossary/character_reference
files/en-us/glossary/character_set/index.md	glossary	glossary/character_set
files/en-us/glossary/chrome/index.md	glossary	glossary/chrome
files/en-us/glossary/cia/index.md	glossary	glossary/cia
files/en-us/glossary/cipher/index.md	glossary	glossary/cipher
files/en-us/glossary/cipher_suite/index.md	glossary	glossary/cipher_suite
files/en-us/glossary/ciphertext/index.md	glossary	glossary/ciphertext
files/en-us/glossary/class/index.md	glossary	glossary/class
files/en-us/glossary/closure/index.md	glossary	glossary/closure
files/en-us/glossary/cloud/index.md	glossary	glossary/cloud
files/en-us/glossary/cloud_computing/index.md	glossary	glossary/cloud_computing
files/en-us/glossary/cls/index.md	glossary	glossary/cls
files/en-us/glossary/cms/index.md	glossary	glossary/cms
files/en-us/glossary/code_point/index.md	glossary	glossary/code_point
files/en-us/glossary/code_splitting/index.md	glossary	glossary/code_splitting
files/en-us/glossary/code_unit/index.md	glossary	glossary/code_unit
files/en-us/glossary/codec/index.md	glossary	glossary/codec
files/en-us/glossary/color_space/index.md	glossary	glossary/color_space
files/en-us/glossary/color_wheel/index.md	glossary	glossary/color_wheel
files/en-us/glossary/compile/index.md	glossary	glossary/compile
files/en-us/glossary/compile_time/index.md	glossary	glossary/compile_time
files/en-us/glossary/composite_operation/index.md	glossary	glossary/composite_operation
files/en-us/glossary/compression_dictionary_transport/index.md	glossary	glossary/compression_dictionary_transport
files/en-us/glossary/computer_programming/index.md	glossary	glossary/computer_programming
files/en-us/glossary/conditional/index.md	glossary	glossary/conditional
files/en-us/glossary/constant/index.md	glossary	glossary/constant
files/en-us/glossary/constructor/index.md	glossary	glossary/constructor
files/en-us/glossary/content_header/index.md	glossary	glossary/content_header
files/en-us/glossary/continuous_integration/index.md	glossary	glossary/continuous_integration
files/en-us/glossary/continuous_media/index.md	glossary	glossary/continuous_media
files/en-us/glossary/control_flow/index.md	glossary	glossary/control_flow
files/en-us/glossary/cookie/index.md	glossary	glossary/cookie
files/en-us/glossary/copyleft/index.md	glossary	glossary/copyleft
files/en-us/glossary/cors-safelisted_request_header/index.md	glossary	glossary/cors-safelisted_request_header
files/en-us/glossary/cors-safelisted_response_header/index.md	glossary	glossary/cors-safelisted_response_header
files/en-us/glossary/cors/index.md	glossary	glossary/cors
files/en-us/glossary/crawler/index.md	glossary	glossary/crawler
files/en-us/glossary/credential/index.md	glossary	glossary/credential
files/en-us/glossary/crlf/index.md	glossary	glossary/crlf
files/en-us/glossary/cross-site_scripting/index.md	glossary	glossary/cross-site_scripting
files/en-us/glossary/cross_axis/index.md	glossary	glossary/cross_axis
files/en-us/glossary/crud/index.md	glossary	glossary/crud
files/en-us/glossary/cryptanalysis/index.md	glossary	glossary/cryptanalysis
files/en-us/glossary/cryptography/index.md	glossary	glossary/cryptography
files/en-us/glossary/csp/index.md	glossary	glossary/csp
files/en-us/glossary/csr/index.md	glossary	glossary/csr
files/en-us/glossary/csrf/index.md	glossary	glossary/csrf
files/en-us/glossary/css/index.md	glossary	glossary/css
files/en-us/glossary/css_descriptor/index.md	glossary	glossary/css_descriptor
files/en-us/glossary/css_pixel/index.md	glossary	glossary/css_pixel
files/en-us/glossary/css_preprocessor/index.md	glossary	glossary/css_preprocessor
files/en-us/glossary/css_selector/index.md	glossary	glossary/css_selector
files/en-us/glossary/cssom/index.md	glossary	glossary/cssom
files/en-us/glossary/data_structure/index.md	glossary	glossary/data_structure
files/en-us/glossary/database/index.md	glossary	glossary/database
files/en-us/glossary/debounce/index.md	glossary	glossary/debounce
files/en-us/glossary/decryption/index.md	glossary	glossary/decryption
files/en-us/glossary/deep_copy/index.md	glossary	glossary/deep_copy
files/en-us/glossary/delta/index.md	glossary	glossary/delta
files/en-us/glossary/denial_of_service/index.md	glossary	glossary/denial_of_service
files/en-us/glossary/deno/index.md	glossary	glossary/deno
files/en-us/glossary/deserialization/index.md	glossary	glossary/deserialization
files/en-us/glossary/developer_tools/index.md	glossary	glossary/developer_tools
files/en-us/glossary/device_pixel/index.md	glossary	glossary/device_pixel
files/en-us/glossary/digital_certificate/index.md	glossary	glossary/digital_certificate
files/en-us/glossary/digital_signature/index.md	glossary	glossary/digital_signature
files/en-us/glossary/distributed_denial_of_service/index.md	glossary	glossary/distributed_denial_of_service
files/en-us/glossary/dmz/index.md	glossary	glossary/dmz
files/en-us/glossary/dns/index.md	glossary	glossary/dns
files/en-us/glossary/doctype/index.md	glossary	glossary/doctype
files/en-us/glossary/document_directive/index.md	glossary	glossary/document_directive
files/en-us/glossary/document_environment/index.md	glossary	glossary/document_environment
files/en-us/glossary/dom/index.md	glossary	glossary/dom
files/en-us/glossary/domain/index.md	glossary	glossary/domain
files/en-us/glossary/domain_name/index.md	glossary	glossary/domain_name
files/en-us/glossary/domain_sharding/index.md	glossary	glossary/domain_sharding
files/en-us/glossary/dominator/index.md	glossary	glossary/dominator
files/en-us/glossary/dsl/digital_subscriber_line/index.md	glossary	glossary/dsl/digital_subscriber_line
files/en-us/glossary/dsl/domain_specific_language/index.md	glossary	glossary/dsl/domain_specific_language
files/en-us/glossary/dsl/index.md	glossary	glossary/dsl
files/en-us/glossary/dtls/index.md	glossary	glossary/dtls
files/en-us/glossary/dtmf/index.md	glossary	glossary/dtmf
files/en-us/glossary/dynamic_typing/index.md	glossary	glossary/dynamic_typing
files/en-us/glossary/ecma/index.md	glossary	glossary/ecma
files/en-us/glossary/ecmascript/index.md	glossary	glossary/ecmascript
files/en-us/glossary/effective_connection_type/index.md	glossary	glossary/effective_connection_type
files/en-us/glossary/element/index.md	glossary	glossary/element
files/en-us/glossary/encapsulation/index.md	glossary	glossary/encapsulation
files/en-us/glossary/encryption/index.md	glossary	glossary/encryption
files/en-us/glossary/endianness/index.md	glossary	glossary/endianness
files/en-us/glossary/engine/index.md	glossary	glossary/engine
files/en-us/glossary/engine/javascript/index.md	glossary	glossary/engine/javascript
files/en-us/glossary/engine/rendering/index.md	glossary	glossary/engine/rendering
files/en-us/glossary/entity/index.md	glossary	glossary/entity
files/en-us/glossary/entity_header/index.md	glossary	glossary/entity_header
files/en-us/glossary/enumerated/index.md	glossary	glossary/enumerated
files/en-us/glossary/escape_character/index.md	glossary	glossary/escape_character
files/en-us/glossary/event/index.md	glossary	glossary/event
files/en-us/glossary/exception/index.md	glossary	glossary/exception
files/en-us/glossary/exif/index.md	glossary	glossary/exif
files/en-us/glossary/expando/index.md	glossary	glossary/expando
files/en-us/glossary/extrinsic_size/index.md	glossary	glossary/extrinsic_size
files/en-us/glossary/fallback_alignment/index.md	glossary	glossary/fallback_alignment
files/en-us/glossary/falsy/index.md	glossary	glossary/falsy
files/en-us/glossary/favicon/index.md	glossary	glossary/favicon
files/en-us/glossary/federated_identity/index.md	glossary	glossary/federated_identity
files/en-us/glossary/fetch_directive/index.md	glossary	glossary/fetch_directive
files/en-us/glossary/fetch_metadata_request_header/index.md	glossary	glossary/fetch_metadata_request_header
files/en-us/glossary/fingerprinting/index.md	glossary	glossary/fingerprinting
files/en-us/glossary/firefox_os/index.md	glossary	glossary/firefox_os
files/en-us/glossary/firewall/index.md	glossary	glossary/firewall
files/en-us/glossary/first-class_function/index.md	glossary	glossary/first-class_function
files/en-us/glossary/first_contentful_paint/index.md	glossary	glossary/first_contentful_paint
files/en-us/glossary/first_cpu_idle/index.md	glossary	glossary/first_cpu_idle
files/en-us/glossary/first_input_delay/index.md	glossary	glossary/first_input_delay
files/en-us/glossary/first_meaningful_paint/index.md	glossary	glossary/first_meaningful_paint
files/en-us/glossary/first_paint/index.md	glossary	glossary/first_paint
files/en-us/glossary/flex/index.md	glossary	glossary/flex
files/en-us/glossary/flex_container/index.md	glossary	glossary/flex_container
files/en-us/glossary/flex_item/index.md	glossary	glossary/flex_item
files/en-us/glossary/flexbox/index.md	glossary	glossary/flexbox
files/en-us/glossary/flow_relative_values/index.md	glossary	glossary/flow_relative_values
files/en-us/glossary/forbidden_request_header/index.md	glossary	glossary/forbidden_request_header
files/en-us/glossary/forbidden_response_header_name/index.md	glossary	glossary/forbidden_response_header_name
files/en-us/glossary/fork/index.md	glossary	glossary/fork
files/en-us/glossary/fps/index.md	glossary	glossary/fps
files/en-us/glossary/fragmentainer/index.md	glossary	glossary/fragmentainer
files/en-us/glossary/ftp/index.md	glossary	glossary/ftp
files/en-us/glossary/ftu/index.md	glossary	glossary/ftu
files/en-us/glossary/function/index.md	glossary	glossary/function
files/en-us/glossary/fuzzing/index.md	glossary	glossary/fuzzing
files/en-us/glossary/gamut/index.md	glossary	glossary/gamut
files/en-us/glossary/garbage_collection/index.md	glossary	glossary/garbage_collection
files/en-us/glossary/gecko/index.md	glossary	glossary/gecko
files/en-us/glossary/general_header/index.md	glossary	glossary/general_header
files/en-us/glossary/gif/index.md	glossary	glossary/gif
files/en-us/glossary/git/index.md	glossary	glossary/git
files/en-us/glossary/global_object/index.md	glossary	glossary/global_object
files/en-us/glossary/global_scope/index.md	glossary	glossary/global_scope
files/en-us/glossary/global_variable/index.md	glossary	glossary/global_variable
files/en-us/glossary/glyph/index.md	glossary	glossary/glyph
files/en-us/glossary/google_chrome/index.md	glossary	glossary/google_chrome
files/en-us/glossary/gpl/index.md	glossary	glossary/gpl
files/en-us/glossary/gpu/index.md	glossary	glossary/gpu
files/en-us/glossary/graceful_degradation/index.md	glossary	glossary/graceful_degradation
files/en-us/glossary/grid/index.md	glossary	glossary/grid
files/en-us/glossary/grid_areas/index.md	glossary	glossary/grid_areas
files/en-us/glossary/grid_axis/index.md	glossary	glossary/grid_axis
files/en-us/glossary/grid_cell/index.md	glossary	glossary/grid_cell
files/en-us/glossary/grid_column/index.md	glossary	glossary/grid_column
files/en-us/glossary/grid_container/index.md	glossary	glossary/grid_container
files/en-us/glossary/grid_lines/index.md	glossary	glossary/grid_lines
files/en-us/glossary/grid_row/index.md	glossary	glossary/grid_row
files/en-us/glossary/grid_tracks/index.md	glossary	glossary/grid_tracks
files/en-us/glossary/guaranteed_invalid_value/index.md	glossary	glossary/guaranteed_invalid_value
files/en-us/glossary/gutters/index.md	glossary	glossary/gutters
files/en-us/glossary/gzip_compression/index.md	glossary	glossary/gzip_compression
files/en-us/glossary/hash_function/index.md	glossary	glossary/hash_function
files/en-us/glossary/hash_routing/index.md	glossary	glossary/hash_routing
files/en-us/glossary/head/index.md	glossary	glossary/head
files/en-us/glossary/head_of_line_blocking/index.md	glossary	glossary/head_of_line_blocking
files/en-us/glossary/high-level_programming_language/index.md	glossary	glossary/high-level_programming_language
files/en-us/glossary/hmac/index.md	glossary	glossary/hmac
files/en-us/glossary/hoisting/index.md	glossary	glossary/hoisting
files/en-us/glossary/host/index.md	glossary	glossary/host
files/en-us/glossary/hotlink/index.md	glossary	glossary/hotlink
files/en-us/glossary/houdini/index.md	glossary	glossary/houdini
files/en-us/glossary/hpkp/index.md	glossary	glossary/hpkp
files/en-us/glossary/hsts/index.md	glossary	glossary/hsts
files/en-us/glossary/html/index.md	glossary	glossary/html
files/en-us/glossary/html5/index.md	glossary	glossary/html5
files/en-us/glossary/html_color_codes/index.md	glossary	glossary/html_color_codes
files/en-us/glossary/http/index.md	glossary	glossary/http
files/en-us/glossary/http_2/index.md	glossary	glossary/http_2
files/en-us/glossary/http_3/index.md	glossary	glossary/http_3
files/en-us/glossary/http_content/index.md	glossary	glossary/http_content
files/en-us/glossary/http_header/index.md	glossary	glossary/http_header
files/en-us/glossary/https/index.md	glossary	glossary/https
files/en-us/glossary/https_rr/index.md	glossary	glossary/https_rr
files/en-us/glossary/hyperlink/index.md	glossary	glossary/hyperlink
files/en-us/glossary/hypertext/index.md	glossary	glossary/hypertext
files/en-us/glossary/iana/index.md	glossary	glossary/iana
files/en-us/glossary/icann/index.md	glossary	glossary/icann
files/en-us/glossary/ice/index.md	glossary	glossary/ice
files/en-us/glossary/ide/index.md	glossary	glossary/ide
files/en-us/glossary/idempotent/index.md	glossary	glossary/idempotent
files/en-us/glossary/identifier/index.md	glossary	glossary/identifier
files/en-us/glossary/identity_provider/index.md	glossary	glossary/identity_provider
files/en-us/glossary/idl/index.md	glossary	glossary/idl
files/en-us/glossary/ietf/index.md	glossary	glossary/ietf
files/en-us/glossary/iife/index.md	glossary	glossary/iife
files/en-us/glossary/imap/index.md	glossary	glossary/imap
files/en-us/glossary/immutable/index.md	glossary	glossary/immutable
files/en-us/glossary/index.md	glossary	glossary
files/en-us/glossary/indexeddb/index.md	glossary	glossary/indexeddb
files/en-us/glossary/information_architecture/index.md	glossary	glossary/information_architecture
files/en-us/glossary/inheritance/index.md	glossary	glossary/inheritance
files/en-us/glossary/ink_overflow/index.md	glossary	glossary/ink_overflow
files/en-us/glossary/inline-level_content/index.md	glossary	glossary/inline-level_content
files/en-us/glossary/input_method_editor/index.md	glossary	glossary/input_method_editor
files/en-us/glossary/inset_properties/index.md	glossary	glossary/inset_properties
files/en-us/glossary/instance/index.md	glossary	glossary/instance
files/en-us/glossary/interaction_to_next_paint/index.md	glossary	glossary/interaction_to_next_paint
files/en-us/glossary/internationalization/index.md	glossary	glossary/internationalization
files/en-us/glossary/internet/index.md	glossary	glossary/internet
files/en-us/glossary/interpolation/index.md	glossary	glossary/interpolation
files/en-us/glossary/intrinsic_size/index.md	glossary	glossary/intrinsic_size
files/en-us/glossary/invariant/index.md	glossary	glossary/invariant
files/en-us/glossary/ip_address/index.md	glossary	glossary/ip_address
files/en-us/glossary/ipv4/index.md	glossary	glossary/ipv4
files/en-us/glossary/ipv6/index.md	glossary	glossary/ipv6
files/en-us/glossary/irc/index.md	glossary	glossary/irc
files/en-us/glossary/iso/index.md	glossary	glossary/iso
files/en-us/glossary/isp/index.md	glossary	glossary/isp
files/en-us/glossary/itu/index.md	glossary	glossary/itu
files/en-us/glossary/jank/index.md	glossary	glossary/jank
files/en-us/glossary/java/index.md	glossary	glossary/java
files/en-us/glossary/javascript/index.md	glossary	glossary/javascript
files/en-us/glossary/jitter/index.md	glossary	glossary/jitter
files/en-us/glossary/jpeg/index.md	glossary	glossary/jpeg
files/en-us/glossary/json/index.md	glossary	glossary/json
files/en-us/glossary/json_type_representation/index.md	glossary	glossary/json_type_representation
files/en-us/glossary/just_in_time_compilation/index.md	glossary	glossary/just_in_time_compilation
files/en-us/glossary/kebab_case/index.md	glossary	glossary/kebab_case
files/en-us/glossary/key/index.md	glossary	glossary/key
files/en-us/glossary/keyword/index.md	glossary	glossary/keyword
files/en-us/glossary/khronos/index.md	glossary	glossary/khronos
files/en-us/glossary/largest_contentful_paint/index.md	glossary	glossary/largest_contentful_paint
files/en-us/glossary/latency/index.md	glossary	glossary/latency
files/en-us/glossary/layout_mode/index.md	glossary	glossary/layout_mode
files/en-us/glossary/layout_viewport/index.md	glossary	glossary/layout_viewport
files/en-us/glossary/lazy_load/index.md	glossary	glossary/lazy_load
files/en-us/glossary/leading/index.md	glossary	glossary/leading
files/en-us/glossary/lgpl/index.md	glossary	glossary/lgpl
files/en-us/glossary/ligature/index.md	glossary	glossary/ligature
files/en-us/glossary/literal/index.md	glossary	glossary/literal
files/en-us/glossary/local_scope/index.md	glossary	glossary/local_scope
files/en-us/glossary/local_variable/index.md	glossary	glossary/local_variable
files/en-us/glossary/locale/index.md	glossary	glossary/locale
files/en-us/glossary/localization/index.md	glossary	glossary/localization
files/en-us/glossary/logical_properties/index.md	glossary	glossary/logical_properties
files/en-us/glossary/long_task/index.md	glossary	glossary/long_task
files/en-us/glossary/loop/index.md	glossary	glossary/loop
files/en-us/glossary/lossless_compression/index.md	glossary	glossary/lossless_compression
files/en-us/glossary/lossy_compression/index.md	glossary	glossary/lossy_compression
files/en-us/glossary/ltr/index.md	glossary	glossary/ltr
files/en-us/glossary/main_axis/index.md	glossary	glossary/main_axis
files/en-us/glossary/main_thread/index.md	glossary	glossary/main_thread
files/en-us/glossary/markup/index.md	glossary	glossary/markup
files/en-us/glossary/mathml/index.md	glossary	glossary/mathml
files/en-us/glossary/media/audio-visual_presentation/index.md	glossary	glossary/media/audio-visual_presentation
files/en-us/glossary/media/css/index.md	glossary	glossary/media/css
files/en-us/glossary/media/index.md	glossary	glossary/media
files/en-us/glossary/media_query/index.md	glossary	glossary/media_query
files/en-us/glossary/metadata/index.md	glossary	glossary/metadata
files/en-us/glossary/method/index.md	glossary	glossary/method
files/en-us/glossary/microsoft_edge/index.md	glossary	glossary/microsoft_edge
files/en-us/glossary/microsoft_internet_explorer/index.md	glossary	glossary/microsoft_internet_explorer
files/en-us/glossary/middleware/index.md	glossary	glossary/middleware
files/en-us/glossary/mime/index.md	glossary	glossary/mime
files/en-us/glossary/mime_type/index.md	glossary	glossary/mime_type
files/en-us/glossary/minification/index.md	glossary	glossary/minification
files/en-us/glossary/mitm/index.md	glossary	glossary/mitm
files/en-us/glossary/mixin/index.md	glossary	glossary/mixin
files/en-us/glossary/mobile_first/index.md	glossary	glossary/mobile_first
files/en-us/glossary/modem/index.md	glossary	glossary/modem
files/en-us/glossary/modularity/index.md	glossary	glossary/modularity
files/en-us/glossary/mozilla_firefox/index.md	glossary	glossary/mozilla_firefox
files/en-us/glossary/multi-factor_authentication/index.md	glossary	glossary/multi-factor_authentication
files/en-us/glossary/mutable/index.md	glossary	glossary/mutable
files/en-us/glossary/mvc/index.md	glossary	glossary/mvc
files/en-us/glossary/namespace/index.md	glossary	glossary/namespace
files/en-us/glossary/nan/index.md	glossary	glossary/nan
files/en-us/glossary/nat/index.md	glossary	glossary/nat
files/en-us/glossary/native/index.md	glossary	glossary/native
files/en-us/glossary/navigation_directive/index.md	glossary	glossary/navigation_directive
files/en-us/glossary/netscape_navigator/index.md	glossary	glossary/netscape_navigator
files/en-us/glossary/network_throttling/index.md	glossary	glossary/network_throttling
files/en-us/glossary/nntp/index.md	glossary	glossary/nntp
files/en-us/glossary/node.js/index.md	glossary	glossary/node.js
files/en-us/glossary/node/dom/index.md	glossary	glossary/node/dom
files/en-us/glossary/node/index.md	glossary	glossary/node
files/en-us/glossary/node/networking/index.md	glossary	glossary/node/networking
files/en-us/glossary/non-normative/index.md	glossary	glossary/non-normative
files/en-us/glossary/nonce/index.md	glossary	glossary/nonce
files/en-us/glossary/normative/index.md	glossary	glossary/normative
files/en-us/glossary/null/index.md	glossary	glossary/null
files/en-us/glossary/nullish/index.md	glossary	glossary/nullish
files/en-us/glossary/number/index.md	glossary	glossary/number
files/en-us/glossary/object/index.md	glossary	glossary/object
files/en-us/glossary/object_reference/index.md	glossary	glossary/object_reference
files/en-us/glossary/oop/index.md	glossary	glossary/oop
files/en-us/glossary/opengl/index.md	glossary	glossary/opengl
files/en-us/glossary/openssl/index.md	glossary	glossary/openssl
files/en-us/glossary/opera_browser/index.md	glossary	glossary/opera_browser
files/en-us/glossary/operand/index.md	glossary	glossary/operand
files/en-us/glossary/operator/index.md	glossary	glossary/operator
files/en-us/glossary/origin/index.md	glossary	glossary/origin
files/en-us/glossary/ota/index.md	glossary	glossary/ota
files/en-us/glossary/owasp/index.md	glossary	glossary/owasp
files/en-us/glossary/p2p/index.md	glossary	glossary/p2p
files/en-us/glossary/pac/index.md	glossary	glossary/pac
files/en-us/glossary/packet/index.md	glossary	glossary/packet
files/en-us/glossary/page_load_time/index.md	glossary	glossary/page_load_time
files/en-us/glossary/page_prediction/index.md	glossary	glossary/page_prediction
files/en-us/glossary/parameter/index.md	glossary	glossary/parameter
files/en-us/glossary/parent_object/index.md	glossary	glossary/parent_object
files/en-us/glossary/parse/index.md	glossary	glossary/parse
files/en-us/glossary/parser/index.md	glossary	glossary/parser
files/en-us/glossary/payload_body/index.md	glossary	glossary/payload_body
files/en-us/glossary/payload_header/index.md	glossary	glossary/payload_header
files/en-us/glossary/pdf/index.md	glossary	glossary/pdf
files/en-us/glossary/perceived_performance/index.md	glossary	glossary/perceived_performance
files/en-us/glossary/percent-encoding/index.md	glossary	glossary/percent-encoding
files/en-us/glossary/php/index.md	glossary	glossary/php
files/en-us/glossary/physical_properties/index.md	glossary	glossary/physical_properties
files/en-us/glossary/pixel/index.md	glossary	glossary/pixel
files/en-us/glossary/placeholder_names/index.md	glossary	glossary/placeholder_names
files/en-us/glossary/plaintext/index.md	glossary	glossary/plaintext
files/en-us/glossary/plugin/index.md	glossary	glossary/plugin
files/en-us/glossary/png/index.md	glossary	glossary/png
files/en-us/glossary/polyfill/index.md	glossary	glossary/polyfill
files/en-us/glossary/polymorphism/index.md	glossary	glossary/polymorphism
files/en-us/glossary/pop/index.md	glossary	glossary/pop
files/en-us/glossary/port/index.md	glossary	glossary/port
files/en-us/glossary/prefetch/index.md	glossary	glossary/prefetch
files/en-us/glossary/preflight_request/index.md	glossary	glossary/preflight_request
files/en-us/glossary/prerender/index.md	glossary	glossary/prerender
files/en-us/glossary/presto/index.md	glossary	glossary/presto
files/en-us/glossary/primitive/index.md	glossary	glossary/primitive
files/en-us/glossary/principle_of_least_privilege/index.md	glossary	glossary/principle_of_least_privilege
files/en-us/glossary/privileged/index.md	glossary	glossary/privileged
files/en-us/glossary/privileged_code/index.md	glossary	glossary/privileged_code
files/en-us/glossary/progressive_enhancement/index.md	glossary	glossary/progressive_enhancement
files/en-us/glossary/progressive_web_apps/index.md	glossary	glossary/progressive_web_apps
files/en-us/glossary/promise/index.md	glossary	glossary/promise
files/en-us/glossary/property/css/index.md	glossary	glossary/property/css
files/en-us/glossary/property/index.md	glossary	glossary/property
files/en-us/glossary/property/javascript/index.md	glossary	glossary/property/javascript
files/en-us/glossary/protocol/index.md	glossary	glossary/protocol
files/en-us/glossary/prototype-based_programming/index.md	glossary	glossary/prototype-based_programming
files/en-us/glossary/prototype/index.md	glossary	glossary/prototype
files/en-us/glossary/proxy_server/index.md	glossary	glossary/proxy_server
files/en-us/glossary/pseudo-class/index.md	glossary	glossary/pseudo-class
files/en-us/glossary/pseudo-element/index.md	glossary	glossary/pseudo-element
files/en-us/glossary/pseudocode/index.md	glossary	glossary/pseudocode
files/en-us/glossary/public-key_cryptography/index.md	glossary	glossary/public-key_cryptography
files/en-us/glossary/python/index.md	glossary	glossary/python
files/en-us/glossary/quality_values/index.md	glossary	glossary/quality_values
files/en-us/glossary/quaternion/index.md	glossary	glossary/quaternion
files/en-us/glossary/quic/index.md	glossary	glossary/quic
files/en-us/glossary/rail/index.md	glossary	glossary/rail
files/en-us/glossary/raster_image/index.md	glossary	glossary/raster_image
files/en-us/glossary/rate_limit/index.md	glossary	glossary/rate_limit
files/en-us/glossary/rdf/index.md	glossary	glossary/rdf
files/en-us/glossary/reading_order/index.md	glossary	glossary/reading_order
files/en-us/glossary/real_user_monitoring/index.md	glossary	glossary/real_user_monitoring
files/en-us/glossary/recursion/index.md	glossary	glossary/recursion
files/en-us/glossary/reflow/index.md	glossary	glossary/reflow
files/en-us/glossary/registrable_domain/index.md	glossary	glossary/registrable_domain
